node_id,q,s_p,s_t,s_s
734,1e-06,0.0,0.0,0.0
735,1e-06,0.0,0.0,0.0
736,1e-06,0.0,0.0,0.0
737,1e-06,0.0,0.0,0.0
738,1e-06,0.0,0.0,0.0
739,1e-06,0.0,0.0,0.0
740,1e-06,0.0,0.0,0.0
741,1e-06,0.0,0.0,0.0
742,1e-06,0.0,0.0,0.0
743,1e-06,0.0,0.0,0.0
744,1e-06,0.0,0.0,0.0
745,1e-06,0.0,0.0,0.0
746,1e-06,0.0,0.0,0.0
747,1e-06,0.0,0.0,0.0
748,1e-06,0.0,0.0,0.0
749,1e-06,0.0,0.0,0.0
750,1e-06,0.0,0.0,0.0
751,1e-06,0.0,0.0,0.0
752,1e-06,0.0,0.0,0.0
753,1e-06,0.0,0.0,0.0
754,1e-06,0.0,0.0,0.0
755,1e-06,0.0,0.0,0.0
756,1e-06,0.0,0.0,0.0
757,1e-06,0.0,0.0,0.0
758,1e-06,0.0,0.0,0.0
759,1e-06,0.0,0.0,0.0
760,1e-06,0.0,0.0,0.0
761,1e-06,0.0,0.0,0.0
762,1e-06,0.0,0.0,0.0
763,1e-06,0.0,0.0,0.0
764,1e-06,0.0,0.0,0.0
765,1e-06,0.0,0.0,0.0
766,1e-06,0.0,0.0,0.0
767,1e-06,0.0,0.0,0.0
768,1e-06,0.0,0.0,0.0
769,1e-06,0.0,0.0,0.0
770,1e-06,0.0,0.0,0.0
771,1e-06,0.0,0.0,0.0
772,1e-06,0.0,0.0,0.0
773,1e-06,0.0,0.0,0.0
774,1e-06,0.0,0.0,0.0
775,1e-06,0.0,0.0,0.0
776,1e-06,0.0,0.0,0.0
777,1e-06,0.0,0.0,0.0
778,1e-06,0.0,0.0,0.0
779,1e-06,0.0,0.0,0.0
780,1e-06,0.0,0.0,0.0
781,1e-06,0.0,0.0,0.0
782,1e-06,0.0,0.0,0.0
783,1e-06,0.0,0.0,0.0
784,1e-06,0.0,0.0,0.0
785,1e-06,0.0,0.0,0.0
786,1e-06,0.0,0.0,0.0
787,1e-06,0.0,0.0,0.0
788,1e-06,0.0,0.0,0.0
789,1e-06,0.0,0.0,0.0
790,1e-06,0.0,0.0,0.0
791,1e-06,0.0,0.0,0.0
792,1e-06,0.0,0.0,0.0
793,1e-06,0.0,0.0,0.0
794,1e-06,0.0,0.0,0.0
795,1e-06,0.0,0.0,0.0
796,1e-06,0.0,0.0,0.0
797,1e-06,0.0,0.0,0.0
798,1e-06,0.0,0.0,0.0
799,1e-06,0.0,0.0,0.0
800,1e-06,0.0,0.0,0.0
801,1e-06,0.0,0.0,0.0
802,1e-06,0.0,0.0,0.0
803,1e-06,0.0,0.0,0.0
804,1e-06,0.0,0.0,0.0
805,1e-06,0.0,0.0,0.0
806,1e-06,0.0,0.0,0.0
807,1e-06,0.0,0.0,0.0
808,1e-06,0.0,0.0,0.0
809,1e-06,0.0,0.0,0.0
810,1e-06,0.0,0.0,0.0
811,1e-06,0.0,0.0,0.0
812,1e-06,0.0,0.0,0.0
813,1e-06,0.0,0.0,0.0
814,1e-06,0.0,0.0,0.0
815,1e-06,0.0,0.0,0.0
816,1e-06,0.0,0.0,0.0
817,1e-06,0.0,0.0,0.0
818,1e-06,0.0,0.0,0.0
819,1e-06,0.0,0.0,0.0
820,1e-06,0.0,0.0,0.0
821,1e-06,0.0,0.0,0.0
822,1e-06,0.0,0.0,0.0
823,1e-06,0.0,0.0,0.0
824,1e-06,0.0,0.0,0.0
825,1e-06,0.0,0.0,0.0
826,1e-06,0.0,0.0,0.0
827,1e-06,0.0,0.0,0.0
828,1e-06,0.0,0.0,0.0
829,1e-06,0.0,0.0,0.0
830,1e-06,0.0,0.0,0.0
831,1e-06,0.0,0.0,0.0
832,1e-06,0.0,0.0,0.0
833,1e-06,0.0,0.0,0.0
834,1e-06,0.0,0.0,0.0
835,1e-06,0.0,0.0,0.0
836,1e-06,0.0,0.0,0.0
837,1e-06,0.0,0.0,0.0
838,1e-06,0.0,0.0,0.0
839,1e-06,0.0,0.0,0.0
840,1e-06,0.0,0.0,0.0
841,1e-06,0.0,0.0,0.0
842,1e-06,0.0,0.0,0.0
843,1e-06,0.0,0.0,0.0
844,1e-06,0.0,0.0,0.0
845,1e-06,0.0,0.0,0.0
846,1e-06,0.0,0.0,0.0
847,1e-06,0.0,0.0,0.0
848,1e-06,0.0,0.0,0.0
849,1e-06,0.0,0.0,0.0
850,1e-06,0.0,0.0,0.0
851,1e-06,0.0,0.0,0.0
852,1e-06,0.0,0.0,0.0
853,1e-06,0.0,0.0,0.0
854,1e-06,0.0,0.0,0.0
855,1e-06,0.0,0.0,0.0
856,1e-06,0.0,0.0,0.0
857,1e-06,0.0,0.0,0.0
858,1e-06,0.0,0.0,0.0
859,1e-06,0.0,0.0,0.0
860,1e-06,0.0,0.0,0.0
861,1e-06,0.0,0.0,0.0
862,1e-06,0.0,0.0,0.0
863,1e-06,0.0,0.0,0.0
864,1e-06,0.0,0.0,0.0
865,1e-06,0.0,0.0,0.0
866,1e-06,0.0,0.0,0.0
867,1e-06,0.0,0.0,0.0
868,1e-06,0.0,0.0,0.0
869,1e-06,0.0,0.0,0.0
870,1e-06,0.0,0.0,0.0
871,1e-06,0.0,0.0,0.0
872,1e-06,0.0,0.0,0.0
873,1e-06,0.0,0.0,0.0
874,1e-06,0.0,0.0,0.0
875,1e-06,0.0,0.0,0.0
876,1e-06,0.0,0.0,0.0
877,1e-06,0.0,0.0,0.0
878,1e-06,0.0,0.0,0.0
879,1e-06,0.0,0.0,0.0
880,1e-06,0.0,0.0,0.0
881,1e-06,0.0,0.0,0.0
882,1e-06,0.0,0.0,0.0
883,1e-06,0.0,0.0,0.0
884,1e-06,0.0,0.0,0.0
885,1e-06,0.0,0.0,0.0
886,1e-06,0.0,0.0,0.0
887,1e-06,0.0,0.0,0.0
888,1e-06,0.0,0.0,0.0
889,1e-06,0.0,0.0,0.0
890,1e-06,0.0,0.0,0.0
891,1e-06,0.0,0.0,0.0
892,1e-06,0.0,0.0,0.0
893,1e-06,0.0,0.0,0.0
894,1e-06,0.0,0.0,0.0
895,1e-06,0.0,0.0,0.0
896,1e-06,0.0,0.0,0.0
897,1e-06,0.0,0.0,0.0
898,1e-06,0.0,0.0,0.0
899,1e-06,0.0,0.0,0.0
900,1e-06,0.0,0.0,0.0
901,1e-06,0.0,0.0,0.0
902,1e-06,0.0,0.0,0.0
903,1e-06,0.0,0.0,0.0
904,1e-06,0.0,0.0,0.0
905,1e-06,0.0,0.0,0.0
906,1e-06,0.0,0.0,0.0
907,1e-06,0.0,0.0,0.0
908,1e-06,0.0,0.0,0.0
909,1e-06,0.0,0.0,0.0
910,1e-06,0.0,0.0,0.0
911,1e-06,0.0,0.0,0.0
912,1e-06,0.0,0.0,0.0
913,1e-06,0.0,0.0,0.0
914,1e-06,0.0,0.0,0.0
915,1e-06,0.0,0.0,0.0
916,1e-06,0.0,0.0,0.0
917,1e-06,0.0,0.0,0.0
918,1e-06,0.0,0.0,0.0
919,1e-06,0.0,0.0,0.0
920,1e-06,0.0,0.0,0.0
921,1e-06,0.0,0.0,0.0
922,1e-06,0.0,0.0,0.0
923,1e-06,0.0,0.0,0.0
924,1e-06,0.0,0.0,0.0
925,1e-06,0.0,0.0,0.0
926,1e-06,0.0,0.0,0.0
927,1e-06,0.0,0.0,0.0
928,1e-06,0.0,0.0,0.0
929,1e-06,0.0,0.0,0.0
930,1e-06,0.0,0.0,0.0
931,1e-06,0.0,0.0,0.0
932,1e-06,0.0,0.0,0.0
933,1e-06,0.0,0.0,0.0
934,1e-06,0.0,0.0,0.0
935,1e-06,0.0,0.0,0.0
936,1e-06,0.0,0.0,0.0
937,1e-06,0.0,0.0,0.0
938,1e-06,0.0,0.0,0.0
939,1e-06,0.0,0.0,0.0
940,1e-06,0.0,0.0,0.0
941,1e-06,0.0,0.0,0.0
942,1e-06,0.0,0.0,0.0
943,1e-06,0.0,0.0,0.0
944,1e-06,0.0,0.0,0.0
945,1e-06,0.0,0.0,0.0
946,1e-06,0.0,0.0,0.0
947,1e-06,0.0,0.0,0.0
948,1e-06,0.0,0.0,0.0
949,1e-06,0.0,0.0,0.0
950,1e-06,0.0,0.0,0.0
951,1e-06,0.0,0.0,0.0
952,1e-06,0.0,0.0,0.0
953,1e-06,0.0,0.0,0.0
954,1e-06,0.0,0.0,0.0
955,1e-06,0.0,0.0,0.0
956,1e-06,0.0,0.0,0.0
957,1e-06,0.0,0.0,0.0
958,1e-06,0.0,0.0,0.0
959,1e-06,0.0,0.0,0.0
960,1e-06,0.0,0.0,0.0
961,1e-06,0.0,0.0,0.0
962,1e-06,0.0,0.0,0.0
963,1e-06,0.0,0.0,0.0
964,1e-06,0.0,0.0,0.0
965,1e-06,0.0,0.0,0.0
966,1e-06,0.0,0.0,0.0
967,1e-06,0.0,0.0,0.0
968,1e-06,0.0,0.0,0.0
969,1e-06,0.0,0.0,0.0
970,1e-06,0.0,0.0,0.0
971,1e-06,0.0,0.0,0.0
972,1e-06,0.0,0.0,0.0
973,1e-06,0.0,0.0,0.0
974,1e-06,0.0,0.0,0.0
975,1e-06,0.0,0.0,0.0
976,1e-06,0.0,0.0,0.0
977,1e-06,0.0,0.0,0.0
978,1e-06,0.0,0.0,0.0
979,1e-06,0.0,0.0,0.0
980,1e-06,0.0,0.0,0.0
981,1e-06,0.0,0.0,0.0
982,1e-06,0.0,0.0,0.0
983,1e-06,0.0,0.0,0.0
984,1e-06,0.0,0.0,0.0
985,1e-06,0.0,0.0,0.0
986,1e-06,0.0,0.0,0.0
987,1e-06,0.0,0.0,0.0
988,1e-06,0.0,0.0,0.0
989,1e-06,0.0,0.0,0.0
990,1e-06,0.0,0.0,0.0
991,1e-06,0.0,0.0,0.0
992,1e-06,0.0,0.0,0.0
993,1e-06,0.0,0.0,0.0
994,1e-06,0.0,0.0,0.0
995,1e-06,0.0,0.0,0.0
996,1e-06,0.0,0.0,0.0
997,1e-06,0.0,0.0,0.0
998,1e-06,0.0,0.0,0.0
999,1e-06,0.0,0.0,0.0
1000,1e-06,0.0,0.0,0.0
1001,1e-06,0.0,0.0,0.0
1002,1e-06,0.0,0.0,0.0
1003,1e-06,0.0,0.0,0.0
1004,1e-06,0.0,0.0,0.0
1005,1e-06,0.0,0.0,0.0
1006,1e-06,0.0,0.0,0.0
1007,1e-06,0.0,0.0,0.0
1008,1e-06,0.0,0.0,0.0
1009,1e-06,0.0,0.0,0.0
1010,1e-06,0.0,0.0,0.0
1011,1e-06,0.0,0.0,0.0
1012,1e-06,0.0,0.0,0.0
1013,1e-06,0.0,0.0,0.0
1014,1e-06,0.0,0.0,0.0
1015,1e-06,0.0,0.0,0.0
1016,1e-06,0.0,0.0,0.0
1017,1e-06,0.0,0.0,0.0
1018,1e-06,0.0,0.0,0.0
1019,1e-06,0.0,0.0,0.0
1020,1e-06,0.0,0.0,0.0
1021,1e-06,0.0,0.0,0.0
1022,1e-06,0.0,0.0,0.0
1023,1e-06,0.0,0.0,0.0
1024,1e-06,0.0,0.0,0.0
1025,1e-06,0.0,0.0,0.0
1026,1e-06,0.0,0.0,0.0
1027,1e-06,0.0,0.0,0.0
1028,1e-06,0.0,0.0,0.0
1029,1e-06,0.0,0.0,0.0
1030,1e-06,0.0,0.0,0.0
1031,1e-06,0.0,0.0,0.0
1032,1e-06,0.0,0.0,0.0
1033,1e-06,0.0,0.0,0.0
1034,1e-06,0.0,0.0,0.0
1035,1e-06,0.0,0.0,0.0
1036,1e-06,0.0,0.0,0.0
1037,1e-06,0.0,0.0,0.0
1038,1e-06,0.0,0.0,0.0
1039,1e-06,0.0,0.0,0.0
1040,1e-06,0.0,0.0,0.0
1041,1e-06,0.0,0.0,0.0
1042,1e-06,0.0,0.0,0.0
1043,1e-06,0.0,0.0,0.0
1044,1e-06,0.0,0.0,0.0
1045,1e-06,0.0,0.0,0.0
1046,1e-06,0.0,0.0,0.0
1047,1e-06,0.0,0.0,0.0
1048,1e-06,0.0,0.0,0.0
1049,1e-06,0.0,0.0,0.0
1050,1e-06,0.0,0.0,0.0
1051,1e-06,0.0,0.0,0.0
1052,1e-06,0.0,0.0,0.0
1053,1e-06,0.0,0.0,0.0
1054,1e-06,0.0,0.0,0.0
1055,1e-06,0.0,0.0,0.0
1056,1e-06,0.0,0.0,0.0
1057,1e-06,0.0,0.0,0.0
1058,1e-06,0.0,0.0,0.0
1059,1e-06,0.0,0.0,0.0
1060,1e-06,0.0,0.0,0.0
1061,1e-06,0.0,0.0,0.0
1062,1e-06,0.0,0.0,0.0
1063,1e-06,0.0,0.0,0.0
1064,1e-06,0.0,0.0,0.0
1065,1e-06,0.0,0.0,0.0
1066,1e-06,0.0,0.0,0.0
1067,1e-06,0.0,0.0,0.0
1068,1e-06,0.0,0.0,0.0
1069,1e-06,0.0,0.0,0.0
1070,1e-06,0.0,0.0,0.0
1071,1e-06,0.0,0.0,0.0
1072,1e-06,0.0,0.0,0.0
1073,1e-06,0.0,0.0,0.0
1074,1e-06,0.0,0.0,0.0
1075,1e-06,0.0,0.0,0.0
1076,1e-06,0.0,0.0,0.0
1077,1e-06,0.0,0.0,0.0
1078,1e-06,0.0,0.0,0.0
1079,1e-06,0.0,0.0,0.0
1080,1e-06,0.0,0.0,0.0
1081,1e-06,0.0,0.0,0.0
1082,1e-06,0.0,0.0,0.0
1083,1e-06,0.0,0.0,0.0
1084,1e-06,0.0,0.0,0.0
1085,1e-06,0.0,0.0,0.0
1086,1e-06,0.0,0.0,0.0
1087,1e-06,0.0,0.0,0.0
1088,1e-06,0.0,0.0,0.0
1089,1e-06,0.0,0.0,0.0
1090,1e-06,0.0,0.0,0.0
1091,1e-06,0.0,0.0,0.0
1092,1e-06,0.0,0.0,0.0
1093,1e-06,0.0,0.0,0.0
1094,1e-06,0.0,0.0,0.0
1095,1e-06,0.0,0.0,0.0
1096,1e-06,0.0,0.0,0.0
1097,1e-06,0.0,0.0,0.0
1098,1e-06,0.0,0.0,0.0
1099,1e-06,0.0,0.0,0.0
1100,1e-06,0.0,0.0,0.0
1101,1e-06,0.0,0.0,0.0
1102,1e-06,0.0,0.0,0.0
1103,1e-06,0.0,0.0,0.0
1104,1e-06,0.0,0.0,0.0
1105,1e-06,0.0,0.0,0.0
1106,1e-06,0.0,0.0,0.0
1107,1e-06,0.0,0.0,0.0
1108,1e-06,0.0,0.0,0.0
1109,1e-06,0.0,0.0,0.0
1110,1e-06,0.0,0.0,0.0
1111,1e-06,0.0,0.0,0.0
1112,1e-06,0.0,0.0,0.0
1113,1e-06,0.0,0.0,0.0
1114,1e-06,0.0,0.0,0.0
1115,1e-06,0.0,0.0,0.0
1116,1e-06,0.0,0.0,0.0
1117,1e-06,0.0,0.0,0.0
1118,1e-06,0.0,0.0,0.0
1119,1e-06,0.0,0.0,0.0
1120,1e-06,0.0,0.0,0.0
1121,1e-06,0.0,0.0,0.0
1122,1e-06,0.0,0.0,0.0
1123,1e-06,0.0,0.0,0.0
1124,1e-06,0.0,0.0,0.0
1125,1e-06,0.0,0.0,0.0
1126,1e-06,0.0,0.0,0.0
1127,1e-06,0.0,0.0,0.0
1128,1e-06,0.0,0.0,0.0
1129,1e-06,0.0,0.0,0.0
1130,1e-06,0.0,0.0,0.0
1131,1e-06,0.0,0.0,0.0
1132,1e-06,0.0,0.0,0.0
1133,1e-06,0.0,0.0,0.0
1134,1e-06,0.0,0.0,0.0
1135,1e-06,0.0,0.0,0.0
1136,1e-06,0.0,0.0,0.0
1137,1e-06,0.0,0.0,0.0
1138,1e-06,0.0,0.0,0.0
1139,1e-06,0.0,0.0,0.0
1140,1e-06,0.0,0.0,0.0
1141,1e-06,0.0,0.0,0.0
1142,1e-06,0.0,0.0,0.0
1143,1e-06,0.0,0.0,0.0
1144,1e-06,0.0,0.0,0.0
1145,1e-06,0.0,0.0,0.0
1146,1e-06,0.0,0.0,0.0
1147,1e-06,0.0,0.0,0.0
1148,1e-06,0.0,0.0,0.0
1149,1e-06,0.0,0.0,0.0
1150,1e-06,0.0,0.0,0.0
1151,1e-06,0.0,0.0,0.0
1152,1e-06,0.0,0.0,0.0
1153,1e-06,0.0,0.0,0.0
1154,1e-06,0.0,0.0,0.0
1155,1e-06,0.0,0.0,0.0
1156,1e-06,0.0,0.0,0.0
1157,1e-06,0.0,0.0,0.0
1158,1e-06,0.0,0.0,0.0
1159,1e-06,0.0,0.0,0.0
1160,1e-06,0.0,0.0,0.0
1161,1e-06,0.0,0.0,0.0
1162,1e-06,0.0,0.0,0.0
1163,1e-06,0.0,0.0,0.0
1164,1e-06,0.0,0.0,0.0
1165,1e-06,0.0,0.0,0.0
1166,1e-06,0.0,0.0,0.0
1167,1e-06,0.0,0.0,0.0
1168,1e-06,0.0,0.0,0.0
1169,1e-06,0.0,0.0,0.0
1170,1e-06,0.0,0.0,0.0
1171,1e-06,0.0,0.0,0.0
1172,1e-06,0.0,0.0,0.0
1173,1e-06,0.0,0.0,0.0
1174,1e-06,0.0,0.0,0.0
1175,1e-06,0.0,0.0,0.0
1176,1e-06,0.0,0.0,0.0
1177,1e-06,0.0,0.0,0.0
1178,1e-06,0.0,0.0,0.0
1179,1e-06,0.0,0.0,0.0
1180,1e-06,0.0,0.0,0.0
1181,1e-06,0.0,0.0,0.0
1182,1e-06,0.0,0.0,0.0
1183,1e-06,0.0,0.0,0.0
1184,1e-06,0.0,0.0,0.0
1185,1e-06,0.0,0.0,0.0
1186,1e-06,0.0,0.0,0.0
1187,1e-06,0.0,0.0,0.0
1188,1e-06,0.0,0.0,0.0
1189,1e-06,0.0,0.0,0.0
1190,1e-06,0.0,0.0,0.0
1191,1e-06,0.0,0.0,0.0
1192,1e-06,0.0,0.0,0.0
1193,1e-06,0.0,0.0,0.0
1194,1e-06,0.0,0.0,0.0
1195,1e-06,0.0,0.0,0.0
1196,1e-06,0.0,0.0,0.0
1197,1e-06,0.0,0.0,0.0
1198,1e-06,0.0,0.0,0.0
1199,1e-06,0.0,0.0,0.0
1200,1e-06,0.0,0.0,0.0
1201,1e-06,0.0,0.0,0.0
1202,1e-06,0.0,0.0,0.0
1203,1e-06,0.0,0.0,0.0
1204,1e-06,0.0,0.0,0.0
1205,1e-06,0.0,0.0,0.0
1206,1e-06,0.0,0.0,0.0
1207,1e-06,0.0,0.0,0.0
1208,1e-06,0.0,0.0,0.0
1209,1e-06,0.0,0.0,0.0
1210,1e-06,0.0,0.0,0.0
1211,1e-06,0.0,0.0,0.0
1212,1e-06,0.0,0.0,0.0
1213,1e-06,0.0,0.0,0.0
1214,1e-06,0.0,0.0,0.0
1215,1e-06,0.0,0.0,0.0
1216,1e-06,0.0,0.0,0.0
1217,1e-06,0.0,0.0,0.0
1218,1e-06,0.0,0.0,0.0
1219,1e-06,0.0,0.0,0.0
1220,1e-06,0.0,0.0,0.0
1221,1e-06,0.0,0.0,0.0
1222,1e-06,0.0,0.0,0.0
1223,1e-06,0.0,0.0,0.0
1224,1e-06,0.0,0.0,0.0
1225,1e-06,0.0,0.0,0.0
1226,1e-06,0.0,0.0,0.0
1227,1e-06,0.0,0.0,0.0
1228,1e-06,0.0,0.0,0.0
1229,1e-06,0.0,0.0,0.0
1230,1e-06,0.0,0.0,0.0
1231,1e-06,0.0,0.0,0.0
1232,1e-06,0.0,0.0,0.0
1233,1e-06,0.0,0.0,0.0
1234,1e-06,0.0,0.0,0.0
1235,1e-06,0.0,0.0,0.0
1236,1e-06,0.0,0.0,0.0
1237,1e-06,0.0,0.0,0.0
1238,1e-06,0.0,0.0,0.0
1239,1e-06,0.0,0.0,0.0
1240,1e-06,0.0,0.0,0.0
1241,1e-06,0.0,0.0,0.0
1242,1e-06,0.0,0.0,0.0
1243,1e-06,0.0,0.0,0.0
1244,1e-06,0.0,0.0,0.0
1245,1e-06,0.0,0.0,0.0
1246,1e-06,0.0,0.0,0.0
1247,1e-06,0.0,0.0,0.0
1248,1e-06,0.0,0.0,0.0
1249,1e-06,0.0,0.0,0.0
1250,1e-06,0.0,0.0,0.0
1251,1e-06,0.0,0.0,0.0
1252,1e-06,0.0,0.0,0.0
1253,1e-06,0.0,0.0,0.0
1254,1e-06,0.0,0.0,0.0
1255,1e-06,0.0,0.0,0.0
1256,1e-06,0.0,0.0,0.0
1257,1e-06,0.0,0.0,0.0
1258,1e-06,0.0,0.0,0.0
1259,1e-06,0.0,0.0,0.0
1260,1e-06,0.0,0.0,0.0
1261,1e-06,0.0,0.0,0.0
1262,1e-06,0.0,0.0,0.0
1263,1e-06,0.0,0.0,0.0
1264,1e-06,0.0,0.0,0.0
1265,1e-06,0.0,0.0,0.0
1266,1e-06,0.0,0.0,0.0
1267,1e-06,0.0,0.0,0.0
1268,1e-06,0.0,0.0,0.0
1269,1e-06,0.0,0.0,0.0
1270,1e-06,0.0,0.0,0.0
1271,1e-06,0.0,0.0,0.0
1272,1e-06,0.0,0.0,0.0
1273,1e-06,0.0,0.0,0.0
1274,1e-06,0.0,0.0,0.0
1275,1e-06,0.0,0.0,0.0
1276,1e-06,0.0,0.0,0.0
1277,1e-06,0.0,0.0,0.0
1278,1e-06,0.0,0.0,0.0
1279,1e-06,0.0,0.0,0.0
1280,1e-06,0.0,0.0,0.0
1281,1e-06,0.0,0.0,0.0
1282,1e-06,0.0,0.0,0.0
1283,1e-06,0.0,0.0,0.0
1284,1e-06,0.0,0.0,0.0
1285,1e-06,0.0,0.0,0.0
1286,1e-06,0.0,0.0,0.0
1287,1e-06,0.0,0.0,0.0
1288,1e-06,0.0,0.0,0.0
1289,1e-06,0.0,0.0,0.0
1290,1e-06,0.0,0.0,0.0
1291,1e-06,0.0,0.0,0.0
1292,1e-06,0.0,0.0,0.0
1293,1e-06,0.0,0.0,0.0
1294,1e-06,0.0,0.0,0.0
1295,1e-06,0.0,0.0,0.0
1296,1e-06,0.0,0.0,0.0
1297,1e-06,0.0,0.0,0.0
1298,1e-06,0.0,0.0,0.0
1299,1e-06,0.0,0.0,0.0
1300,1e-06,0.0,0.0,0.0
1301,1e-06,0.0,0.0,0.0
1302,1e-06,0.0,0.0,0.0
1303,1e-06,0.0,0.0,0.0
1304,1e-06,0.0,0.0,0.0
1305,1e-06,0.0,0.0,0.0
1306,1e-06,0.0,0.0,0.0
1307,1e-06,0.0,0.0,0.0
1308,1e-06,0.0,0.0,0.0
1309,1e-06,0.0,0.0,0.0
1310,1e-06,0.0,0.0,0.0
1311,1e-06,0.0,0.0,0.0
1312,1e-06,0.0,0.0,0.0
1313,1e-06,0.0,0.0,0.0
1314,1e-06,0.0,0.0,0.0
1315,1e-06,0.0,0.0,0.0
1316,1e-06,0.0,0.0,0.0
1317,1e-06,0.0,0.0,0.0
1318,1e-06,0.0,0.0,0.0
1319,1e-06,0.0,0.0,0.0
1320,1e-06,0.0,0.0,0.0
1321,1e-06,0.0,0.0,0.0
1322,1e-06,0.0,0.0,0.0
1323,1e-06,0.0,0.0,0.0
1324,1e-06,0.0,0.0,0.0
1325,1e-06,0.0,0.0,0.0
1326,1e-06,0.0,0.0,0.0
1327,1e-06,0.0,0.0,0.0
1328,1e-06,0.0,0.0,0.0
1329,1e-06,0.0,0.0,0.0
1330,1e-06,0.0,0.0,0.0
1331,1e-06,0.0,0.0,0.0
1332,1e-06,0.0,0.0,0.0
1333,1e-06,0.0,0.0,0.0
1334,1e-06,0.0,0.0,0.0
1335,1e-06,0.0,0.0,0.0
1336,1e-06,0.0,0.0,0.0
1337,1e-06,0.0,0.0,0.0
1338,1e-06,0.0,0.0,0.0
1339,1e-06,0.0,0.0,0.0
1340,1e-06,0.0,0.0,0.0
1341,1e-06,0.0,0.0,0.0
1342,1e-06,0.0,0.0,0.0
1343,1e-06,0.0,0.0,0.0
1344,1e-06,0.0,0.0,0.0
1345,1e-06,0.0,0.0,0.0
1346,1e-06,0.0,0.0,0.0
1347,1e-06,0.0,0.0,0.0
1348,1e-06,0.0,0.0,0.0
1349,1e-06,0.0,0.0,0.0
1350,1e-06,0.0,0.0,0.0
1351,1e-06,0.0,0.0,0.0
1352,1e-06,0.0,0.0,0.0
1353,1e-06,0.0,0.0,0.0
1354,1e-06,0.0,0.0,0.0
1355,1e-06,0.0,0.0,0.0
1356,1e-06,0.0,0.0,0.0
1357,1e-06,0.0,0.0,0.0
1358,1e-06,0.0,0.0,0.0
1359,1e-06,0.0,0.0,0.0
1360,1e-06,0.0,0.0,0.0
1361,1e-06,0.0,0.0,0.0
1362,1e-06,0.0,0.0,0.0
1363,1e-06,0.0,0.0,0.0
1364,1e-06,0.0,0.0,0.0
1365,1e-06,0.0,0.0,0.0
1366,1e-06,0.0,0.0,0.0
1367,1e-06,0.0,0.0,0.0
1368,1e-06,0.0,0.0,0.0
1369,1e-06,0.0,0.0,0.0
1370,1e-06,0.0,0.0,0.0
1371,1e-06,0.0,0.0,0.0
1372,1e-06,0.0,0.0,0.0
1373,1e-06,0.0,0.0,0.0
1374,1e-06,0.0,0.0,0.0
1375,1e-06,0.0,0.0,0.0
1376,1e-06,0.0,0.0,0.0
1377,1e-06,0.0,0.0,0.0
1378,1e-06,0.0,0.0,0.0
1379,1e-06,0.0,0.0,0.0
1380,1e-06,0.0,0.0,0.0
1381,1e-06,0.0,0.0,0.0
1382,1e-06,0.0,0.0,0.0
1383,1e-06,0.0,0.0,0.0
1384,1e-06,0.0,0.0,0.0
1385,1e-06,0.0,0.0,0.0
1386,1e-06,0.0,0.0,0.0
1387,1e-06,0.0,0.0,0.0
1388,1e-06,0.0,0.0,0.0
1389,1e-06,0.0,0.0,0.0
1390,1e-06,0.0,0.0,0.0
1391,1e-06,0.0,0.0,0.0
1392,1e-06,0.0,0.0,0.0
1393,1e-06,0.0,0.0,0.0
1394,1e-06,0.0,0.0,0.0
1395,1e-06,0.0,0.0,0.0
1396,1e-06,0.0,0.0,0.0
1397,1e-06,0.0,0.0,0.0
1398,1e-06,0.0,0.0,0.0
1399,1e-06,0.0,0.0,0.0
1400,1e-06,0.0,0.0,0.0
1401,1e-06,0.0,0.0,0.0
1402,1e-06,0.0,0.0,0.0
1403,1e-06,0.0,0.0,0.0
1404,1e-06,0.0,0.0,0.0
1405,1e-06,0.0,0.0,0.0
1406,1e-06,0.0,0.0,0.0
1407,1e-06,0.0,0.0,0.0
1408,1e-06,0.0,0.0,0.0
1409,1e-06,0.0,0.0,0.0
1410,1e-06,0.0,0.0,0.0
1411,1e-06,0.0,0.0,0.0
1412,1e-06,0.0,0.0,0.0
1413,1e-06,0.0,0.0,0.0
1414,1e-06,0.0,0.0,0.0
1415,1e-06,0.0,0.0,0.0
1416,1e-06,0.0,0.0,0.0
1417,1e-06,0.0,0.0,0.0
1418,1e-06,0.0,0.0,0.0
1419,1e-06,0.0,0.0,0.0
1420,1e-06,0.0,0.0,0.0
1421,1e-06,0.0,0.0,0.0
1422,1e-06,0.0,0.0,0.0
1423,1e-06,0.0,0.0,0.0
1424,1e-06,0.0,0.0,0.0
1425,1e-06,0.0,0.0,0.0
1426,1e-06,0.0,0.0,0.0
1427,1e-06,0.0,0.0,0.0
1428,1e-06,0.0,0.0,0.0
1429,1e-06,0.0,0.0,0.0
1430,1e-06,0.0,0.0,0.0
1431,1e-06,0.0,0.0,0.0
1432,1e-06,0.0,0.0,0.0
1433,1e-06,0.0,0.0,0.0
1434,1e-06,0.0,0.0,0.0
1435,1e-06,0.0,0.0,0.0
1436,1e-06,0.0,0.0,0.0
1437,1e-06,0.0,0.0,0.0
1438,1e-06,0.0,0.0,0.0
1439,1e-06,0.0,0.0,0.0
1440,1e-06,0.0,0.0,0.0
1441,1e-06,0.0,0.0,0.0
1442,1e-06,0.0,0.0,0.0
1443,1e-06,0.0,0.0,0.0
1444,1e-06,0.0,0.0,0.0
1445,1e-06,0.0,0.0,0.0
